Item Code,Group Code,Item Name,Barcode/Print Name,Company,Quality,Unit,Opening Qty,Opening Value,Min Level,Reorder Level,Fixed Sale Rate,Fixed Purchase Rate,Wholesale Rate,Purchase Rate,Cost Rate A,Cost Rate B,Cost Rate C,HSN Code,GST %,Box,Cut,Mark,Date,Active
6845,SAREE,Speed Post,Speed Post,Mf,,P,0,0,0,0,330.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6846,SAREE,Khiladi,Khiladi,Mf,,P,0,0,0,0,320.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6847,SAREE,Strawberry,Strawberry,Mf,,P,0,0,0,0,298.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6848,SAREE,Big Star,Big Star,Mf,,P,0,0,0,0,250.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6849,SAREE,Scotland,Scotland,Kss,,P,0,0,0,0,395.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6850,SAREE,Snow Boll,Snow Boll,Kss,,P,0,0,0,0,455.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6851,SAREE,Band Baja Barat,Band Baja Barat,Kss,,P,0,0,0,0,470.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6852,SAREE,Boarding Pass,Boarding Pass,Kss,,P,0,0,0,0,470.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6853,SAREE,Gold Rush,Gold Rush,Kss,,P,0,0,0,0,465.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6854,SAREE,Savlon,Savlon,Kss,,P,0,0,0,0,490.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6855,SAREE,Real Star,Real Star,Kss,,P,0,0,0,0,431.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6856,SAREE,Level-2,Level-2,Kss,,P,0,0,0,0,270.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6857,SAREE,Super Car,Super Car,Mf,,P,0,0,0,0,310.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6858,SAREE,Snow Park,Snow Park,Mf,,P,0,0,0,0,325.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6859,SAREE,Isha (Hl),Isha (Hl),Mf,,P,0,0,0,0,360.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6860,SAREE,New Year,New Year,Mf,,P,0,0,0,0,338.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6861,SAREE,Moment (Hl),Moment (Hl),Mf,,P,0,0,0,0,315.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6862,SAREE,Powerful (Hl),Powerful (Hl),Mf,,P,0,0,0,0,315.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6863,SAREE,Halla Bol,Halla Bol,Ri,,P,0,0,0,0,101.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-19,True
6864,LEHANGA,Ranjhanna-R1252,Ranjhanna-R1252,Slf,,P,0,0,0,0,1595.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6865,LEHANGA,Ranjhanna-R1255,Ranjhanna-R1255,Slf,,P,0,0,0,0,1495.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6866,LEHANGA,Ranjhanna-R1271,Ranjhanna-R1271,Slf,,P,0,0,0,0,1325.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6867,LEHANGA,Ranjhanna-R1283,Ranjhanna-R1283,Slf,,P,0,0,0,0,1595.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6868,LEHANGA,Ranjhanna-R1289,Ranjhanna-R1289,Slf,,P,0,0,0,0,1995.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6869,LEHANGA,Ranjhanna-R1313,Ranjhanna-R1313,Slf,,P,0,0,0,0,1495.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6870,LEHANGA,Ranjhanna-R1360,Ranjhanna-R1360,Slf,,P,0,0,0,0,2195.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6871,LEHANGA,Ranjhanna-R1391,Ranjhanna-R1391,Slf,,P,0,0,0,0,1250.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6872,LEHANGA,Ranjhanna-R1020,Ranjhanna-R1020,Slf,,P,0,0,0,0,1595.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6873,LEHANGA,Ranjhanna-R1205,Ranjhanna-R1205,Slf,,P,0,0,0,0,1995.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6874,LEHANGA,Ranjhanna-R1210,Ranjhanna-R1210,Slf,,P,0,0,0,0,2195.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6875,LEHANGA,Ranjhanna-R1248,Ranjhanna-R1248,Slf,,P,0,0,0,0,2095.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6876,LEHANGA,Ranjhanna-R1265,Ranjhanna-R1265,Slf,,P,0,0,0,0,1450.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6877,LEHANGA,Ranjhanna-R1402,Ranjhanna-R1402,Slf,,P,0,0,0,0,2395.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6878,SUIT,Jaipuri (Pouch)2.0 Mtr,Jaipuri (Pouch)2.0 Mtr,Bcj,,P,0,0,0,0,340.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6879,SHIRTING,Dreamliner,Dreamliner,Ss,,P,0,0,0,0,225.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6880,SHIRTING,Indigo,Indigo,Ss,,P,0,0,0,0,168.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6881,SAREE,Jockey,Jockey,Alf,,P,0,0,0,0,1060.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6882,SAREE,Balpan,Balpan,Alf,,P,0,0,0,0,1050.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6883,SAREE,Robinhood,Robinhood,Alf,,P,0,0,0,0,1085.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6884,SAREE,Duracell,Duracell,Alf,,P,0,0,0,0,975.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6885,SAREE,Courier,Courier,Alf,,P,0,0,0,0,915.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6886,SUIT,Jaipuri (Pouch)2.5 Mtr,Jaipuri (Pouch)2.5 Mtr,Jkp,,P,0,0,0,0,340.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6887,SAREE,Miss World,Miss World,Bp,,P,0,0,0,0,500.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6888,SAREE,Mirch Masala,Mirch Masala,Bp,,P,0,0,0,0,365.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6889,SAREE,Body Guard,Body Guard,Bp,,P,0,0,0,0,260.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6890,SAREE,Radha Simmer,Radha Simmer,Bp,,P,0,0,0,0,220.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6891,SAREE,Azaad,Azaad,Bp,,P,0,0,0,0,235.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6892,SAREE,Madhushala,Madhushala,Bp,,P,0,0,0,0,265.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6893,SAREE,Burger King,Burger King,Bp,,P,0,0,0,0,305.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6894,SAREE,Swaraj,Swaraj,Bp,,P,0,0,0,0,360.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6895,SAREE,Kunj Bihari,Kunj Bihari,Bp,,P,0,0,0,0,380.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6896,SUIT,Saira [Pouch],Saira [Pouch],Ngp,,P,0,0,0,0,340.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-20,True
6897,SAREE,Prem Pujari,Prem Pujari,Sss,,P,0,0,0,0,875.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-21,True
6898,SAREE,Girl Friend,Girl Friend,Sss,,P,0,0,0,0,895.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-21,True
6899,SAREE,Sajani,Sajani,Sss,,P,0,0,0,0,925.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-21,True
6900,SAREE,Somiya,Somiya,Sss,,P,0,0,0,0,935.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-21,True
6901,SAREE,Paheli,Paheli,Sss,,P,0,0,0,0,1090.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-21,True
6902,SAREE,Ghar Wali,Ghar Wali,Sss,,P,0,0,0,0,1115.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-21,True
6903,SAREE,Dhurandhar,Dhurandhar,Sss,,P,0,0,0,0,925.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-21,True
6904,SAREE,59-Yellow Spl,59-Yellow Spl,Sss,,P,0,0,0,0,899.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-21,True
6905,SAREE,Kaju  Katli,Kaju  Katli,Sss,,P,0,0,0,0,975.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-21,True
6906,SAREE,Pari Express,Air Asia,Ri,,P,0,0,0,0,72.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-21,True
6907,SAREE,Prem Wali,Prem Wali,Bp,,P,0,0,0,0,435.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-22,True
6908,SAREE,Aloo Tikki,Aloo Tikki,Bp,,P,0,0,0,0,280.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-22,True
6909,SAREE,Sanju,Sanju,Bp,,P,0,0,0,0,265.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-22,True
6910,SAREE,Sanwaria,Sanwaria,Bp,,P,0,0,0,0,670.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-22,True
6911,SAREE,Disco [Pouch],Disco [Pouch],Bp,,P,0,0,0,0,380.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6912,SAREE,Gauri Puja [Pouch],Gauri Puja [Pouch],Bp,,P,0,0,0,0,335.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6913,READYMADE,Trendy Cotton [Stitched],Trendy Cotton [Stitched],Ngp,,P,0,0,0,0,450.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6914,SAREE,Yamini,Yamini,NSS1,,P,0,0,0,0,250.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6915,SAREE,Dream City,Dream City,NSS1,,P,0,0,0,0,260.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6916,SAREE,Sonpari,Sonpari,NSS1,,P,0,0,0,0,275.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6917,SUIT,Hamida Fancy,Hamida Fancy,As,,P,0,0,0,0,365.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6918,SAREE,Black Mail,Black Mail,Kss,,P,0,0,0,0,240.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6919,SAREE,Creta,Creta,Sm,,P,0,0,0,0,921.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6920,SAREE,Nitya,Nitya,Sm,,P,0,0,0,0,1042.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6921,SAREE,Himani,Himani,Sm,,P,0,0,0,0,955.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6922,SAREE,Aishwarya,Aishwarya,Sm,,P,0,0,0,0,1075.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6923,SAREE,Style,Style,Sm,,P,0,0,0,0,1110.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6924,SAREE,Maharani,Maharani,Sm,,P,0,0,0,0,1018.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6925,SAREE,Mastani,Mastani,Sm,,P,0,0,0,0,1066.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6926,SAREE,Sipra,Sipra,Sm,,P,0,0,0,0,915.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6927,SAREE,Bahurani,Bahurani,Sm,,P,0,0,0,0,1040.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6928,SAREE,Geeta,Geeta,Sm,,P,0,0,0,0,816.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6929,SAREE,Vada Pav,Vada Pav,Sm,,P,0,0,0,0,1022.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6930,DHOTI,Haridarshan (Sunil),Sardar,Ata,,P,0,0,0,0,186.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6931,SUIT READYMADE,Eliza,Eliza,Bcj,,P,0,0,0,0,555.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6932,SUIT,Pushpa,Pushpa,Ri,,P,0,0,0,0,405.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6933,DHOTI,Sengupta (Cotton Bleach),Sengupta (Cotton Bleach),Kcmi,,P,0,0,0,0,380.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6934,DHOTI,Paramdham,Paramdham,Kcmi,,P,0,0,0,0,250.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-23,True
6935,SUIT READYMADE,Madhubla(Readymade),Madhubla(Readymade),Bcj,,P,0,0,0,0,436.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6936,SUIT,Sanvi Patiyala,Sanvi Patiyala,Ngp,,P,0,0,0,0,370.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6937,SUIT,Pouch,Sanvi Patiyala,Ngp,,P,0,0,0,0,345.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6938,SAREE,Grow,Grow,Hls,,P,0,0,0,0,355.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6939,SAREE,Panchmukhi,Panchmukhi,Alf,,P,0,0,0,0,1041.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6940,SAREE,Broadcast,Broadcast,Alf,,P,0,0,0,0,1015.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6941,SAREE,Shishya,Shishya,Alf,,P,0,0,0,0,965.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6942,SAREE,Tork,Tork,Alf,,P,0,0,0,0,1015.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6943,SAREE,Notanki,Notanki,Alf,,P,0,0,0,0,1095.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6944,SAREE,Gubbare,Gubbare,Alf,,P,0,0,0,0,960.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6945,SAREE,Director,Director,Alf,,P,0,0,0,0,990.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6946,GAMCHA,Jai Jawan [2.00 Mtr] [White],Jai Jawan [2.00 Mtr] [White],Rtm,,P,0,0,0,0,43.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6947,GAMCHA,Platinum - Yellow,Parliament- Yellow,Rtm,,P,0,0,0,0,64.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6948,GAMCHA,Privel White,Samrat White,Rtm,,P,0,0,0,0,66.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6949,SAREE,Pyar Ho Gaya,Pyar Ho Gaya,Kss,,P,0,0,0,0,200.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6950,SAREE,Mast Kudi,Mast Kudi,Kss,,P,0,0,0,0,245.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6951,SAREE,Vellora,Vellora,Kss,,P,0,0,0,0,240.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6952,SHAWL,1202,1202,Asl,,P,0,0,0,0,350.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6953,SHAWL,1208,1208,Asl,,P,0,0,0,0,470.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6954,SAREE,Naughty Girl,Naughty Girl,Mf,,P,0,0,0,0,345.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6955,SAREE,Nirmal,Nirmal,Mf,,P,0,0,0,0,340.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6956,SAREE,Keshav Priya,Keshav Priya,Mf,,P,0,0,0,0,340.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-24,True
6957,SAREE,Poker (Kk),Poker (Kk),Mf,,P,0,0,0,0,765.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6958,SAREE,Item Song(Kk),Item Song(Kk),Mf,,P,0,0,0,0,710.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6959,SAREE,Chai Patti,Chai Patti,Mf,,P,0,0,0,0,680.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6960,SAREE,Toxic (Kk),Toxic (Kk),Mf,,P,0,0,0,0,665.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6961,SAREE,Pentagon (Kk),Pentagon (Kk),Mf,,P,0,0,0,0,570.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6962,SAREE,Malaysia (Kk),Malaysia (Kk),Mf,,P,0,0,0,0,540.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6963,SAREE,Pichkari (Kk),Pichkari (Kk),Mf,,P,0,0,0,0,725.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6964,SAREE,Cng (Kk),Cng (Kk),Mf,,P,0,0,0,0,795.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6965,SAREE,Hunter (Kk),Hunter (Kk),Mf,,P,0,0,0,0,845.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6966,SAREE,Puma (Kk),Puma (Kk),Mf,,P,0,0,0,0,750.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6967,SAREE,Chiki (Kk),Chiki (Kk),Mf,,P,0,0,0,0,695.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6968,SAREE,Burj Khalifa,Burj Khalifa,Mf,,P,0,0,0,0,440.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6969,SAREE,Hand Shake,Hand Shake,Mf,,P,0,0,0,0,430.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6970,SAREE,Animal,Animal,Mf,,P,0,0,0,0,265.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6971,SAREE,Munchy Crunchy,Munchy Crunchy,Mf,,P,0,0,0,0,262.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6972,SAREE,Gaganyaan,Gaganyaan,Mf,,P,0,0,0,0,360.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6973,SAREE,Maya Nagri,Maya Nagri,Mf,,P,0,0,0,0,397.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6974,SAREE,Chowpaty,Chowpaty,Mf,,P,0,0,0,0,231.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6975,DHOTI,P S-1025,P S-1025,Kcmi,,P,0,0,0,0,330.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6976,DHOTI,Bracelet 1250,Bracelet 1250,Kcmi,,P,0,0,0,0,380.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-26,True
6977,SAREE,Ram Mandir,Ram Mandir,Hls,,P,0,0,0,0,575.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6978,SAREE,Auction,Auction,Hls,,P,0,0,0,0,365.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6979,SUIT,Samaira (Pouch+Bag),Samaira (Pouch+Bag),Ri,,P,0,0,0,0,350.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6980,SAREE,Super Smile-21,Super Smile-21,Kfs,,P,0,0,0,0,685.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6981,SAREE,New Royal Sarita-22,New Royal Sarita-22,Kfs,,P,0,0,0,0,820.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6982,SAREE,Lotus Flower-5,Lotus Flower-5,Kfs,,P,0,0,0,0,670.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6983,SAREE,Lotus Flower-8,Lotus Flower-8,Kfs,,P,0,0,0,0,670.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6984,SAREE,Super Smile-24,Super Smile-24,Kfs,,P,0,0,0,0,685.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6985,SAREE,Lotus Flower-6,Lotus Flower-6,Kfs,,P,0,0,0,0,670.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6986,SAREE,Super Smile-22,Super Smile-22,Kfs,,P,0,0,0,0,685.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6987,SAREE,Super Smile-23,Super Smile-23,Kfs,,P,0,0,0,0,685.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6988,SAREE,Lotus Flower-15,Lotus Flower-15,Kfs,,P,0,0,0,0,670.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6989,SAREE,Lotus Flower-14,Lotus Flower-14,Kfs,,P,0,0,0,0,670.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6990,SAREE,Lotus Flower-7,Lotus Flower-7,Kfs,,P,0,0,0,0,670.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6991,SAREE,Gold Berry-1,Gold Berry-1,Kfs,,P,0,0,0,0,599.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6992,SAREE,Kismiss-13,Kismiss-13,Ksm,,P,0,0,0,0,1625.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6993,SAREE,Dance Champion-6,Dance Champion-6,Ksm,,P,0,0,0,0,1495.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6994,SAREE,Dance Champion-9,Dance Champion-9,Ksm,,P,0,0,0,0,1495.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6995,SAREE,Art Damini-57,Art Damini-57,Ksm,,P,0,0,0,0,1975.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6996,SAREE,Designer Queen-1,Designer Queen-1,Ksm,,P,0,0,0,0,1895.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6997,SAREE,Chowpati Silk-18,Chowpati Silk-18,Ksm,,P,0,0,0,0,1499.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6998,SAREE,Kismiss-11,Kismiss-11,Ksm,,P,0,0,0,0,1625.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
6999,SAREE,Party Demand-10,Party Demand-10,Ksm,,P,0,0,0,0,1375.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7000,SAREE,Pent House-53,Pent House-53,Ksm,,P,0,0,0,0,1425.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7001,SAREE,Sukoon-32,Sukoon-32,Ksm,,P,0,0,0,0,1199.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7002,SAREE,Pent House-52,Pent House-52,Ksm,,P,0,0,0,0,1425.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7003,SAREE,Sukoon-31,Sukoon-31,Ksm,,P,0,0,0,0,1199.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7004,SAREE,Dhan Laxmi-19,Dhan Laxmi-19,Ksm,,P,0,0,0,0,1499.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7005,SAREE,Lagan Vatika-9,Lagan Vatika-9,Ksm,,P,0,0,0,0,2050.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7006,SAREE,Lal Gulal-110,Lal Gulal-110,Ksm,,P,0,0,0,0,1925.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7007,SAREE,Lal Gulal-105,Lal Gulal-105,Ksm,,P,0,0,0,0,1925.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7008,SAREE,Divya Jyoti-106,Divya Jyoti-106,Ksm,,P,0,0,0,0,1099.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7009,SAREE,Ganga Aarti-8,Ganga Aarti-8,Ksm,,P,0,0,0,0,795.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7010,SAREE,Falak Beauty-3,Falak Beauty-3,Ksm,,P,0,0,0,0,1099.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7011,SAREE,Calcutta Mail-115,Calcutta Mail-115,Ksm,,P,0,0,0,0,925.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7012,SAREE,Falak Beauty-2,Falak Beauty-2,Ksm,,P,0,0,0,0,1099.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7013,SAREE,Divya Jyoti-103,Divya Jyoti-103,Ksm,,P,0,0,0,0,1099.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7014,SAREE,Arunima Rose-121,Arunima Rose-121,Ksm,,P,0,0,0,0,2645.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7015,SAREE,Best Jalwa-11,Best Jalwa-11,Ksm,,P,0,0,0,0,3145.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
7016,SAREE,Paradise Beauty-21,Paradise Beauty-21,Ksm,,P,0,0,0,0,2245.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2026-01-27,True
